jobTitle,companyName,salary,skills,jobUrl,approvedOn,expiredOn
"RPA Developer (Automation Anywhere, Power Automate)",Bosch Global Software Technologies Company Limited,Thương lượng,"Microsoft Power Platform, Power Automate, RPA, Automation Anywhere",https://www.vietnamworks.com/rpa-developer-automation-anywhere-power-automate-1974635-jv,2025-11-27T11:21:41+07:00,2025-12-27T23:59:59+07:00
ERP Project Director (Oracle),Công Ty Cổ Phần Chứng Khoán SSI,Thương lượng,"Giải Quyết Vấn Đề, Giao Tiếp, Quản Lý Dự Án, Triển Khai ERP, Đàm Phán",https://www.vietnamworks.com/erp-project-director-oracle-1986661-jv,2025-11-27T15:35:20+07:00,2025-12-27T23:59:59+07:00
D365 Functional Consultant (Supply Chain),Bosch Global Software Technologies Company Limited,Thương lượng,"Consulting, Dynamics 365, Manage ERP Software, Supply Chains",https://www.vietnamworks.com/d365-functional-consultant-supply-chain-1986438-jv,2025-11-27T11:23:31+07:00,2025-12-27T23:59:59+07:00
Python Backend Engineer,GoCode Pte Ltd,Thương lượng,"FastAPI, FastAPI, LLMs, LLMs, Pydantic, Python, Vector Databases, Vector Databases, Vector Databases",https://www.vietnamworks.com/python-backend-engineer-1989854-jv,2025-12-05T10:27:39+07:00,2026-01-04T23:59:59+07:00
Frontend Developer (Vue.js + Next.js),GoCode Pte Ltd,Thương lượng,"Vue.js 3, Next.js, JavaScript, RESTful API, TypeScript",https://www.vietnamworks.com/frontend-developer-vue-js-next-js-1989680-jv,2025-12-04T17:08:08+07:00,2026-01-03T23:59:59+07:00
"IT Helpdesk - IT Department, Head Office",Public Bank Vietnam Ltd,Thương lượng,"Helpdesk, IT Helpdesk, Microsoft Windows, Digital Banking, Technical Support",https://www.vietnamworks.com/it-helpdesk-it-department-head-office--1989618-jv,2025-12-04T14:54:41+07:00,2026-01-03T23:59:59+07:00
Kỹ Sư Phát Triển Giải Pháp Oracle - Database Developer - Khối Công Nghệ Thông Tin (HO25.459),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"Database Systems, Oracle, NoSQL, Database Systems, Database Systems, NoSQL",https://www.vietnamworks.com/ky-su-phat-trien-giai-phap-oracle-database-developer-khoi-cong-nghe-thong-tin-ho25-459-1985833-jv,2025-11-26T10:04:58+07:00,2025-12-26T23:59:59+07:00
Chuyên Viên Phát Triển Khoa Học Dữ Liệu - Data Scientist - Khối Công Nghệ Thông Tin (HO25.460),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"AI, Big Data, Data Science, Khai Thác Dữ Liệu, AI",https://www.vietnamworks.com/chuyen-vien-phat-trien-khoa-hoc-du-lieu-data-scientist-khoi-cong-nghe-thong-tin-ho25-460-1985834-jv,2025-11-26T10:06:03+07:00,2025-12-26T23:59:59+07:00
Chuyên Viên Quản Trị Mạng Kết Nối - Network Administrator - Khối Công Nghệ Thông Tin (HO25.461),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"CCNA, Checkpoint, Giám Sát Hệ Thống Mạng, ISO 27001, Zabbix",https://www.vietnamworks.com/chuyen-vien-quan-tri-mang-ket-noi-network-administrator-khoi-cong-nghe-thong-tin-ho25-461-1985835-jv,2025-11-26T10:06:55+07:00,2025-12-26T23:59:59+07:00
Senior AI Engineer / Data Scientist (Machine Learning/python),Bosch Global Software Technologies Company Limited,Thương lượng,"Machine Learning, Deep Learning, Artificial Intelligence, Data Analysis, Large Language Models",https://www.vietnamworks.com/senior-ai-engineer-data-scientist-machine-learning-python--1986283-jv,2025-11-26T20:04:44+07:00,2025-12-26T23:59:59+07:00
Chuyên Gia Edge-Ai,Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology,Thương lượng,"AI Technology, AR Development, Deep Learning, AI Technology, Deep Learning, Deep Learning",https://www.vietnamworks.com/chuyen-gia-edge-ai-1986214-jv,2025-11-26T17:06:33+07:00,2025-12-26T23:59:59+07:00
Trưởng nhóm Phân tích Dữ liệu BI Analysis Leader,GELEX Group,Thương lượng,"Phân Tích Dữ Liệu, SQL, Power BI, Tableau, Data Warehouse, Data Warehouse, Data Warehouse, Data Warehouse",https://www.vietnamworks.com/truong-nhom-phan-tich-du-lieu-bi-analysis-leader-1972806-jv,2025-11-26T17:00:48+07:00,2025-12-26T23:59:59+07:00
Chuyên Gia Mạng Và Kết Nối (Networking Expert),Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology,Thương lượng,"TCP/IP, Bảo Mật Hệ Thống, VLAN, CCNP, TCP/IP, TCP/IP, VLAN",https://www.vietnamworks.com/chuyen-gia-mang-va-ket-noi-networking-expert-1986209-jv,2025-11-26T17:03:47+07:00,2025-12-26T23:59:59+07:00
Digital Transformation Consultant,GEEK Up,Thương lượng,"Business Consulting, Business Model, Market Research, Product Concepts, Product Solutions",https://www.vietnamworks.com/digital-transformation-consultant--1985813-jv,2025-11-26T09:54:46+07:00,2025-12-26T23:59:59+07:00
Kỹ Sư Giải Pháp,Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology,Thương lượng,"IoT Solutions, Lập Trình MATLAB, Phân Tích Thông Tin, Python, Điện Tử Viễn Thông",https://www.vietnamworks.com/ky-su-giai-phap-1986215-jv,2025-11-26T17:07:37+07:00,2025-12-26T23:59:59+07:00
Chuyên Viên Quản Trị Hệ Thống,Tổng Công Ty Phát Điện 3 - EVNGENCO3,Thương lượng,Phát Triển Phần Mềm,https://www.vietnamworks.com/chuyen-vien-quan-tri-he-thong-1985843-jv,2025-11-26T10:17:35+07:00,2025-12-26T23:59:59+07:00
Chuyên Viên Đảm Bảo Chất Lượng Dịch Vụ Công Nghệ Thông Tin - Quality Assurance - Khối Công Nghệ Thông Tin (HO25.419),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"Agile/Scrum Proficiency, Data Analysis, ServiceNow, ServiceNow, ServiceNow, ServiceNow",https://www.vietnamworks.com/chuyen-vien-djam-bao-chat-luong-dich-vu-cong-nghe-thong-tin-quality-assurance-khoi-cong-nghe-thong-tin-ho25-419-1985849-jv,2025-11-26T10:14:36+07:00,2025-12-26T23:59:59+07:00
Nhân Viên IT,CÔNG TY CỔ PHẦN KHO VẬN VIỆT THÁI,Thương lượng,"Quản Trị Thông Tin, Giải Pháp Kỹ Thuật, Helpdesk, Bảo Mật Web, Technical Support",https://www.vietnamworks.com/nhan-vien-it-1986140-jv,2025-11-26T16:27:02+07:00,2025-12-26T23:59:59+07:00
IT Business Analyst,Shinhan Vietnam Finance Company Limited,Thương lượng,"Database Oracle, Web Application Testing, Business Analysis, Business Process, SQL",https://www.vietnamworks.com/it-business-analyst--1977299-jv,2025-12-04T09:57:45+07:00,2026-01-03T23:59:59+07:00
[Gấp] Nhân Viên IT [Ưu Tiên Có Kinh Nghiệm/chấp Nhận Sinh Viên Mới Ra Trường],Công Ty TNHH FUJIFILM Manufacturing Hải Phòng,Thương lượng,"Lập Trình NET, Phát Triển Ứng Dụng Web, Lập Trình SQL Server, Kiểm Thử Phần Mềm, Phân tích nghiệp vụ",https://www.vietnamworks.com/gap-nhan-vien-it-uu-tien-co-kinh-nghiemchap-nhan-sinh-vien-moi-ra-truong-1989249-jv,2025-12-03T15:50:39+07:00,2026-01-02T23:59:59+07:00
Technical Engineer (Chuyên Viên Kỹ Thuật),"Zhejiang Uniview Technologies Co.,Ltd",Thương lượng,"Presales Technical, Hỗ Trợ Kỹ Thuật, Làm Tài Liệu Kỹ Thuật, Thiết Bị An Ninh Giám Sát, Tự Động Hóa",https://www.vietnamworks.com/technical-engineer-chuyen-vien-ky-thuat--1989214-jv,2025-12-03T15:09:46+07:00,2026-01-02T23:59:59+07:00
.NET Developer (WPF & Python/ai),CÔNG TY CỔ PHẦN PHÂN PHỐI QUỐC TẾ,Thương lượng,"Website Development, WPF, C#, Python, Problem Solving",https://www.vietnamworks.com/-net-developer-wpf-and-pythonai-1989099-jv,2025-12-03T13:35:18+07:00,2026-01-02T23:59:59+07:00
Engineering Manager - AI for RAN and 6G Wireless Systems,Navigos Search,Thương lượng,"Ai-Driven Wireless Signal Processing, Deep Learning, Python Programming, Neural Networks, Communication Skills",https://www.vietnamworks.com/engineering-manager-ai-for-ran-and-6g-wireless-systems-1989128-jv,2025-12-03T12:22:04+07:00,2026-01-02T23:59:59+07:00
Trưởng Phòng Công Nghệ,Navigos Search's Client,Thương lượng,"Java, Spring Framework, Microservices, Database Software, Project Management, Java, Spring Framework",https://www.vietnamworks.com/truong-phong-cong-nghe-1989125-jv,2025-12-03T12:12:18+07:00,2026-01-02T23:59:59+07:00
Senior Deep Learning Engineer - AI for Wireless Systems,Navigos Search,Thương lượng,"Deep Learning, Network Communication, Digital Signal Processor, Python, Collaboration",https://www.vietnamworks.com/senior-deep-learning-engineer-ai-for-wireless-systems-1989124-jv,2025-12-03T12:12:05+07:00,2026-01-02T23:59:59+07:00
AI Hardware Systems Engineer,AI Home and Business Solutions,Thương lượng,"English Language Proficiency, English Conversation, IT Hardware, IT Production, IT Infrastructure Design",https://www.vietnamworks.com/ai-hardware-systems-engineer-1985764-jv,2025-11-26T00:56:46+07:00,2025-12-26T23:59:59+07:00
CG Quản Trị Dịch Vụ Cung Ứng (ITSM),Công Ty Tài Chính Trách Nhiệm Hữu Hạn Một Thành Viên TNEX,Thương lượng,"IT Service Management, Service Design & Transition, Problem Management, Change Management, Communication Skills",https://www.vietnamworks.com/cg-quan-tri-dich-vu-cung-ung-itsm-1974050-jv,2025-11-25T14:12:01+07:00,2025-12-25T23:59:59+07:00
Chuyên Viên Cao Cấp An Ninh Thông Tin (Soc/network Sec) - Tntech - 4B025,Tập Đoàn ROX (ROX Group),Thương lượng,"An Ninh Thông Tin, Công Nghệ Thông Tin, Đánh Giá Rủi Ro, Java, Python",https://www.vietnamworks.com/chuyen-vien-cao-cap-an-ninh-thong-tin-soc-network-sec-tntech-4b025-1973927-jv,2025-11-25T13:50:30+07:00,2025-12-25T23:59:59+07:00
Product Manager,Công Ty TNHH Salary.com (Việt Nam),Thương lượng,"business analyst, Project Management, Product Management, System Analysis, Software Development",https://www.vietnamworks.com/product-manager--1985731-jv,2025-11-25T17:40:07+07:00,2025-12-25T23:59:59+07:00
Chuyên Viên Cao Cấp An Ninh Thông Tin (Soc/network Sec) - Tntech - 4B025,Tập Đoàn ROX (ROX Group),Thương lượng,"An Ninh Thông Tin, Công Nghệ Thông Tin, Đánh Giá Rủi Ro, Java, Python",https://www.vietnamworks.com/chuyen-vien-cao-cap-an-ninh-thong-tin-soc-network-sec-tntech-4b025-1973927-jv,2025-11-25T13:50:30+07:00,2025-12-25T23:59:59+07:00
Product Manager,Công Ty TNHH Salary.com (Việt Nam),Thương lượng,"business analyst, Project Management, Product Management, System Analysis, Software Development",https://www.vietnamworks.com/product-manager--1985731-jv,2025-11-25T17:40:07+07:00,2025-12-25T23:59:59+07:00
Senior MySQL DBA,Công Ty TNHH Salary.com (Việt Nam),Thương lượng,"Mysql Database Management Experience, MariaDB, Python, English Communication",https://www.vietnamworks.com/senior-mysql-dba--1985729-jv,2025-11-25T17:40:02+07:00,2025-12-25T23:59:59+07:00
Vision Engineer (working In Bắc Ninh),Navigos Search's Client,Thương lượng,"Computer Vision, Digital Image Processing, Hardware Design, Problem-solving, Vision Systems Design",https://www.vietnamworks.com/vision-engineer-working-in-bac-ninh-1988682-jv,2025-12-02T15:02:27+07:00,2026-01-01T23:59:59+07:00
Operation Analyst,Công Ty TNHH Geniebook Vietnam,Thương lượng,"Customer Service, data driven, Analytical Data Control, Analytic Insight, English",https://www.vietnamworks.com/operation-analyst--1988571-jv,2025-12-02T13:12:52+07:00,2026-01-01T23:59:59+07:00
"Senior Associate, Business Product Management, SPX Express (Risk & Asset Management)",CÔNG TY TNHH SPX EXPRESS,Thương lượng,"Critical Thinking, Data Analysis, Market Research, Product Management, Stakeholder Management",https://www.vietnamworks.com/senior-associate-business-product-management-spx-express-risk-and-asset-management-1988596-jv,2025-12-02T12:02:05+07:00,2026-01-01T23:59:59+07:00
Lập Trình Viên Java,Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT),Thương lượng,"Java EE, JSP, Spring Framework, Lập Trình Java, HTML, Spring Framework",https://www.vietnamworks.com/lap-trinh-vien-java-1985092-jv,2025-11-24T14:20:58+07:00,2025-12-24T23:59:59+07:00
Manual Tester,Tập Đoàn Bưu Chính Viễn Thông Việt Nam (VNPT),Thương lượng,"Cơ Sở Dữ Liệu, Giao Tiếp, Kiểm Thử Phần Mềm, Kiểm Tra Hiệu Năng, Viết Test Case",https://www.vietnamworks.com/manual-tester-1985122-jv,2025-11-24T14:43:44+07:00,2025-12-24T23:59:59+07:00
Digital Solution and Project Manager (Ominichannel),Abbott,Thương lượng,"ERP System  Integration, Product Innovation",https://www.vietnamworks.com/digital-solution-and-project-manager-ominichannel-1988546-jv,2025-12-02T11:16:25+07:00,2026-01-01T23:59:59+07:00
Nhân Viên IT / IT Engineer (System & Software),Công Ty Cổ Phần Thương Mại Xăng Dầu Tân Sơn Nhất,Thương lượng,"Network Programming, C#, SQL Server, HTML/CSS, IT Helpdesk",https://www.vietnamworks.com/nhan-vien-it-it-engineer-system-software--1988501-jv,2025-12-02T10:14:29+07:00,2026-01-01T23:59:59+07:00
Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ (BA),Novaland,Thương lượng,"IT Business Analyst, business analyst, SAP FI, SAP FICO, SAP MM",https://www.vietnamworks.com/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba--1988497-jv,2025-12-02T10:11:25+07:00,2026-01-01T23:59:59+07:00
Middle PHP Developer (SaaS Product),"Rakus Vietnam Co., Ltd",Thương lượng,"PHP, PostgreSQL, JavaScript, Jquery, CSS",https://www.vietnamworks.com/middle-php-developer-saas-product--1988496-jv,2025-12-02T10:09:08+07:00,2026-01-01T23:59:59+07:00
IT ERP (Experiencing in S/4HANA ),Mitsubishi Electric Vietnam Co. Ltd.,Thương lượng,"Communication, OS Migration, Problem Solving, SAP S/4HANA, User Acceptance Testing",https://www.vietnamworks.com/it-erp-experiencing-in-s-4hana-1976794-jv,2025-12-02T09:31:14+07:00,2026-01-01T23:59:59+07:00
Nhân Viên IT - IT Support / IT Staff / IT Helpdesk,Công Ty TNHH Legacy Voyages Việt Nam,Thương lượng,"Technical Support, IT System Administration, IT Helpdesk, IT Hardware, Helpdesk",https://www.vietnamworks.com/nhan-vien-it-it-support-it-staff-it-helpdesk-1988454-jv,2025-12-02T09:03:49+07:00,2026-01-01T23:59:59+07:00
Full Stack Developer / Frontend Configurator,Abiaka Software Company Limited.,Thương lượng,"English Communication, MongoDB, Node.js, Python, ReactJS",https://www.vietnamworks.com/full-stack-developer-frontend-configurator--1988414-jv,2025-12-01T17:52:57+07:00,2025-12-31T23:59:59+07:00
Full Stack Developer,Velosi Vietnam,Thương lượng,"API RESTful, FullStack, MariaDB, PHP, React",https://www.vietnamworks.com/full-stack-developer-1988410-jv,2025-12-01T17:44:12+07:00,2025-12-31T23:59:59+07:00
IT Manager,Công Ty Cổ Phần One Capital Hospitality,Thương lượng,"Công Nghệ Thông Tin, Quản Lý Hệ Thống, Bảo Mật Dữ Liệu, Xử Lý Sự Cố, An Toàn Thông Tin",https://www.vietnamworks.com/it-manager--1988212-jv,2025-12-01T15:23:13+07:00,2025-12-31T23:59:59+07:00
Chuyên Gia Đánh Giá Đào Tạo ISO (Thu Nhập Từ 40 Triệu Trở Lên),Công Ty TNHH Chứng Nhận Kna,Thương lượng,"Audit, ISO, QA/ QC, Đào Tạo, ISO 27000",https://www.vietnamworks.com/chuyen-gia-djanh-gia-djao-tao-iso-thu-nhap-tu-40-trieu-tro-len--1988044-jv,2025-12-01T11:45:53+07:00,2025-12-31T23:59:59+07:00
QA Engineer (Manual and Automation),Công Ty TNHH Geniebook Vietnam,Thương lượng,"Project Management, Agile, ODOO, Software Testing, Test Planning",https://www.vietnamworks.com/qa-engineer-manual-and-automation-1987933-jv,2025-12-01T11:31:31+07:00,2025-12-31T23:59:59+07:00
AI Lesson Creator,Công ty TNHH FlexOS Vietnam,Thương lượng,"ESS Tools, Video Recording, Friendly Communication, Content Creation, Curiosity",https://www.vietnamworks.com/ai-lesson-creator-1984367-jv,2025-11-21T15:55:32+07:00,2025-12-21T23:59:59+07:00
Senior AI Product Manager - Payment Authentication And Digital Identity,Trusting Social,Thương lượng,"B2B Business Development, Data Analysis, Interpersonal Skills, Problem-solving, Product Management",https://www.vietnamworks.com/senior-ai-product-manager-payment-authentication-and-digital-identity-1984211-jv,2025-11-21T09:17:03+07:00,2025-12-21T23:59:59+07:00
Experienced Security Engineer,"First Trust ACPA Vietnam CO., LTD",Thương lượng,"Cybersecurity, Security Testing, An Ninh Mạng, IT Security, Pentesting Tools",https://www.vietnamworks.com/experienced-security-engineer--1984364-jv,2025-11-21T13:22:23+07:00,2025-12-21T23:59:59+07:00
System Administrator (ERP),Navigos Search's Client,Thương lượng,"Database Software, Manage ERP Software, Problem-solving, System Administration, System Security Management",https://www.vietnamworks.com/system-administrator-erp-1987532-jv,2025-11-28T17:15:52+07:00,2025-12-28T23:59:59+07:00
Machine Vision Engineer (working In Bac Ninh),Navigos Search's Client,Thương lượng,"C#, Digital Image Processing, Machine Vision, Problem-solving, Python Programming",https://www.vietnamworks.com/machine-vision-engineer-working-in-bac-ninh-1987525-jv,2025-11-28T17:13:14+07:00,2025-12-28T23:59:59+07:00
Web Designer (E-Commerce),Công Ty TNHH Thương Mại Và Dịch Vụ Aflex,Thương lượng,"Web Design, Figma, Photoshop, illustrator, Lean UX",https://www.vietnamworks.com/web-designer-e-commerce-1987345-jv,2025-11-28T16:31:45+07:00,2025-12-28T23:59:59+07:00
[Canon Thăng Long]_Tuyển Dụng Nhân Viên IT (Chấp Nhận Ứng Viên Mới Tốt Nghiệp),Công Ty TNHH Canon Việt Nam,Thương lượng,"AI, Data Analysis, English, It",https://www.vietnamworks.com/canon-thang-long-tuyen-dung-nhan-vien-it-chap-nhan-ung-vien-moi-tot-nghiep--1987419-jv,2025-11-28T16:31:03+07:00,2025-12-28T23:59:59+07:00
Product Management Executive,M Village,Thương lượng,"Product Management, Project Management, Scrum, Product Management, Digital Product Management, Digital Product Management, Digital Product Management",https://www.vietnamworks.com/product-management-executive-1987215-jv,2025-11-28T15:25:45+07:00,2025-12-28T23:59:59+07:00
Software Configuration Engineer,Công Ty TNHH Trelleborg Việt Nam,Thương lượng,"Software Manual Testing, Testing, System Configuration, Automation, Automation System Development",https://www.vietnamworks.com/software-configuration-engineer--1974955-jv,2025-11-28T15:16:39+07:00,2025-12-28T23:59:59+07:00
Operations / IT Support,VILAF,Thương lượng,"IT, IT Management, Information Technology, Technology, Azure",https://www.vietnamworks.com/operations-it-support-1986912-jv,2025-11-28T13:36:21+07:00,2025-12-28T23:59:59+07:00
ERP Specialist (working in Hai Phong),Navigos Search's Client,Thương lượng,"Collaboration, Communication, Data Analysis, Manage ERP Software, Problem-solving",https://www.vietnamworks.com/erp-specialist-working-in-hai-phong-1986792-jv,2025-11-27T17:11:57+07:00,2025-12-27T23:59:59+07:00
